full_image,image_snippet,person_id,iou
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 2,0.0645316400921221
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 2,0.090039022656844
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,Persoon 2,0.0796696871142652
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 4,0.0015051020357959
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 4,0.110919249714164
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 4,0.0193834324781482
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 4,0.1069808098496061
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 7,0.20371251396371
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 7,0.0032170535891527
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 7,0.0128602594665424
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 9,0.209462538895564
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,Persoon 9,0.0467319504241115
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 5,0.0016130273580041
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,Persoon 5,0.6848164047079978
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 1,0.0206977969067281
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 1,0.0115347244999611
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 1,0.0537276159089221
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,Persoon 1,0.0568796457488752
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,Persoon 6,0.892211546610785
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 6,0.1296235206430749
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 8,0.3570673419391593
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 8,0.102780675384959
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 8,0.3411109009275033
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 8,0.2843192727199073
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 8,0.1852310818459351
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,Persoon 8,0.0020821468230851
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 8,0.0172594033130381
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 4,0.1251969051756843
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 4,0.0461812720951489
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 4,0.2228023458764047
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 4,0.0042663771346672
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 4,0.1255474417395888
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 4,0.0469906382743219
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 7,0.1733770932476311
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 7,0.1406088413547761
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 7,0.0046714047074636
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 7,0.0191696010157695
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 1,0.0797010018789154
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 1,0.0904544665619669
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 1,0.0122015922214455
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 1,0.0681895121878724
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,Persoon 1,0.0639844387815106
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 1,0.128539368539702
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 2,0.0149566209937848
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 2,0.0398860857998565
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 2,0.0426089307910757
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 2,0.0015345214698584
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 2,0.0268814058701049
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 2,0.0129061628159235
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 5,0.0207997630928324
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,Persoon 5,0.2262518659964199
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 5,0.4864111099347122
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 6,0.0154592415659577
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 6,0.1966587533206686
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 6,0.0797927977772413
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,Persoon 6,0.3511432301541262
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,Persoon 6,0.0964105566878309
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 6,0.1131675720851184
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 6,0.1599167639772747
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 8,0.0229175144479256
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 8,0.1845009300273933
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 8,0.2488100891469321
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,Persoon 8,0.0943131789575019
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 8,0.2492668498782501
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 8,0.1818697454588734
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,Persoon 8,0.0286714429225409
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 2,0.0821094896645149
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 2,0.1128441878345785
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 2,0.1018907611083954
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,Persoon 2,0.0951991963768802
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 2,0.0640012095841693
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,Persoon 2,0.1010939208775448
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 4,0.0024447758113378
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 4,0.1307235977656385
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 4,0.2329006801280233
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 4,0.1278315707110445
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 4,0.0197348902855605
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,Persoon 4,0.0459198688804126
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 7,0.2427419769744932
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 7,0.191497609059354
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 7,0.0084355150848841
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 7,0.0213447952424921
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 9,0.2404564883474278
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 9,0.0167809400174126
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,Persoon 9,0.0047454611077374
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,Persoon 9,0.0412790566927347
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 5,0.0077690059191359
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,Persoon 5,0.0528409469321934
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,Persoon 5,0.7003149032224044
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 1,0.0197560846121302
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 1,0.0792870165800595
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 1,0.0607997234528344
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_6.JPG,Persoon 1,0.0672956839623563
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_7.JPG,Persoon 1,0.01175542860312
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_8.JPG,Persoon 1,0.1206080410022843
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_0.JPG,Persoon 1,0.000267571645198
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_1.JPG,Persoon 1,0.1488203639754939
vlc-record-2019-02-15-10h16m13s-rtsp___80_30.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_30_2.JPG,,0.0
